"anime_id","name","type","episodes","rating","members"
16395,"SKET Dance OVA","OVA",1,8.08,11342
3588,"Soul Eater","TV",51,8.08,580184
4106,"Trigun: Badlands Rumble","Movie",1,8.08,68181
387,"Haibane Renmei","TV",13,8.07,120731
16916,"Kuroko no Basket: Tip Off","Special",1,8.07,41760
1088,"Macross","TV",36,8.07,44157
10620,"Mirai Nikki (TV)","TV",26,8.07,657190
2143,"Saiyuuki Reload: Burial","OVA",3,8.07,6554
6582,"Tentai Senshi Sunred 2nd Season","TV",26,8.07,4584
2158,"Terra e... (TV)","TV",24,8.07,36941
22319,"Tokyo Ghoul","TV",12,8.07,618056
11113,"Usagi Drop Specials","Special",4,8.07,36351
6586,"Yume-iro Pâtissière","TV",50,8.07,36921
66,"Azumanga Daioh","TV",26,8.06,170901
8142,"Colorful (Movie)","Movie",1,8.06,63263
6438,"Detective Conan OVA 09: The Stranger in 10 Years...","OVA",1,8.06,9649
33032,"Drifters: Special Edition","OVA",1,8.06,9807
227,"FLCL","OVA",6,8.06,305165
73,"Full Metal Panic! The Second Raid","TV",13,8.06,155340
4898,"Kuroshitsuji","TV",24,8.06,424919
19111,"Love Live! School Idol Project 2nd Season","TV",13,8.06,91864
7222,"Macross F Movie 2: Sayonara no Tsubasa","Movie",1,8.06,17826
22097,"Magi: Sinbad no Bouken","OVA",5,8.06,52351
15689,"Nekomonogatari: Kuro","TV",4,8.06,173264
957,"Saiunkoku Monogatari","TV",39,8.06,50951
24,"School Rumble","TV",26,8.06,178553
33286,"Strike the Blood II","OVA",8,8.05,28220
849,"Suzumiya Haruhi no Yuuutsu","TV",14,8.06,428569
2623,"Flanders no Inu (Movie)","Movie",1,8.05,8505
268,"Golden Boy","OVA",6,8.05,113040
29093,"Grisaia no Meikyuu: Caprice no Mayu 0","Special",1,8.05,70039
427,"Kaleido Star","TV",51,8.05,42253
4280,"Kara no Kyoukai 4: Garan no Dou","Movie",1,8.05,103600
18429,"Lupin III vs. Detective Conan: The Movie","Movie",1,8.05,10021
17549,"Non Non Biyori","TV",12,8.05,133475
26123,"Seitokai Yakuindomo* OVA","OVA",6,8.05,26361
28,"Yakitate!! Japan","TV",69,8.05,50876
9513,"Beelzebub","TV",60,8.04,217752
14353,"Death Billiards","Movie",1,8.04,95690
8408,"Durarara!! Specials","Special",2,8.04,103105
13331,"Jormungand: Perfect Order","TV",12,8.04,81951
4985,"Mahou Shoujo Lyrical Nanoha: The Movie 1st","Movie",1,8.04,20433
29803,"Overlord","TV",13,8.04,244268
22,"Prince of Tennis","TV",178,8.04,87643
2618,"Takarajima","TV",26,8.04,5306
793,"xxxHOLiC Movie: Manatsu no Yoru no Yume","Movie",1,8.04,41547
30279,"Yuru Yuri San☆Hai!","TV",12,8.04,44335
28755,"Boruto: Naruto the Movie","Movie",1,8.03,74690
10029,"Coquelicot-zaka kara","Movie",1,8.03,50689
2035,"Eikoku Koi Monogatari Emma: Molders-hen","TV",12,8.03,11903
790,"Ergo Proxy","TV",23,8.03,265005
9289,"Hanasaku Iroha","TV",26,8.03,150393
15809,"Hataraku Maou-sama!","TV",13,8.03,409037
27989,"Hibike! Euphonium","TV",13,8.03,134694
5630,"Higashi no Eden","TV",11,8.03,276593
2829,"Ie Naki Ko Remi","TV",23,8.03,6528
30831,"Kono Subarashii Sekai ni Shukufuku wo!","TV",10,8.03,244877
416,"Kurenai no Buta","Movie",1,8.03,74028
85,"Mobile Suit Zeta Gundam","TV",50,8.03,28959
30240,"Prison School","TV",12,8.03,227734
1254,"Saint Seiya","TV",114,8.03,70559
2605,"Sayonara Zetsubou Sensei","TV",12,8.03,174531
4163,"Seto no Hanayome OVA","OVA",2,8.03,31973
3228,"Zoku Sayonara Zetsubou Sensei","TV",13,8.03,74040
1485,"Akachan to Boku","TV",35,8.02,8353
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Special",1,8.02,138364
13119,"Hakuouki Movie 2: Shikon Soukyuu","Movie",1,8.03,9492
3782,"Kara no Kyoukai 2: Satsujin Kousatsu (Zen)","Movie",1,8.02,114415
3572,"Macross F","TV",25,8.02,95551
8310,"Magic Kaito","Special",12,8.02,27274
114,"Sakigake!! Cromartie Koukou","TV",26,8.02,67254
11813,"Shijou Saikyou no Deshi Kenichi OVA","OVA",11,8.02,24167
658,"Touhai Densetsu Akagi: Yami ni Maiorita Tensai","TV",26,8.02,48127
10012,"Carnival Phantasm","OVA",12,8.01,71976
32370,"D.Gray-man Hallow","TV",13,8.01,72499
22961,"Date A Live: Encore OVA","OVA",1,8.01,48432
22777,"Dragon Ball Kai (2014)","TV",61,8.01,42666
29787,"Gochuumon wa Usagi Desu ka??","TV",12,8.01,38102
7062,"Hidamari Sketch x ☆☆☆","TV",12,8.01,15748
11887,"Kokoro Connect","TV",13,8.01,283847
9088,"Saiyuuki Gaiden","OVA",3,8.01,5843
12815,"Shirokuma Cafe","TV",50,8.01,44668
12017,"Tiger &amp; Bunny Movie 2: The Rising","Movie",1,8.01,13567
6377,"Zan Sayonara Zetsubou Sensei","TV",13,8.01,55402
1470,"City Hunter","TV",51,8,19963
780,"Detective Conan Movie 02: The Fourteenth Target","Movie",1,8,26284
27633,"Gekkan Shoujo Nozaki-kun Specials","Special",6,8,52672
2321,"Giant Robo the Animation: Chikyuu ga Seishi Suru Hi","OVA",7,8,12283
17273,"Hetalia: The Beautiful World Specials","Special",4,8,8644
429,"Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari","OVA",1,8,9268
18661,"Kamisama Hajimemashita OVA","OVA",2,8,38678
14349,"Little Witch Academia","Movie",1,8,111703
1729,"Maria-sama ga Miteru 3rd","OVA",5,8,12394
31973,"Mobile Suit Gundam Thunderbolt","ONA",4,8,14419
17949,"The Everlasting Guilty Crown","Music",1,8,11663
996,"Bishoujo Senshi Sailor Moon: Sailor Stars","TV",34,7.99,52586
9465,"Break Blade 4: Sanka no Chi","Movie",1,7.99,41598
14175,"Hanasaku Iroha: Home Sweet Home","Movie",1,7.99,34630
11239,"Hidamari Sketch x Honeycomb","TV",12,7.99,12590
967,"Hokuto no Ken","TV",109,7.99,40271
1695,"Les Misérables: Shoujo Cosette","TV",52,7.99,9605
339,"Serial Experiments Lain","TV",13,7.99,215829
7724,"Shiki","TV",22,7.99,251093
2753,"Ushiro no Shoumen Daare","Movie",1,7.99,3811
8516,"Baka to Test to Shoukanjuu Ni!","TV",13,7.98,183722
779,"Detective Conan Movie 01: The Timed Skyscraper","Movie",1,7.98,28947
1366,"Detective Conan Movie 07: Crossroad in the Ancient Capital","Movie",1,7.98,21729
19319,"Gundam Build Fighters","TV",25,7.98,31606
15195,"Hetalia: The Beautiful World","ONA",20,7.98,34960
187,"Initial D Third Stage","Movie",1,7.98,39374
30311,"Kuroko no Basket 3rd Season NG-shuu","Special",9,7.98,10778
597,"Neko no Ongaeshi","Movie",1,7.98,92499
400,"Seihou Bukyou Outlaw Star","TV",24,7.98,78600
18245,"White Album 2","TV",13,7.98,91075
10521,"Working&#039;!!","TV",13,7.98,117328
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","TV",12,7.97,244314
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","TV",12,7.97,153501
1571,"Ghost Hunt","TV",25,7.97,126426
267,"Gungrave","TV",26,7.97,95825
253,"Jungle wa Itsumo Hare nochi Guu","TV",26,7.97,22214
22673,"Kuroko no Basket 2nd Season NG-shuu","Special",9,7.97,20477
4080,"Kyou kara Maou! 3rd Series","TV",39,7.97,19510
27947,"Lupin III (2015)","TV",24,7.97,16938
12917,"Madang-Eul Naon Amtalg","Movie",1,7.97,1528
3750,"Maria-sama ga Miteru 4th","TV",13,7.97,11779
569,"Musekinin Kanchou Tylor","TV",26,7.97,19841
6007,"Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu","OVA",1,7.97,81137
1253,"Saint Seiya: Meiou Hades Meikai-hen","OVA",12,7.97,21240
15771,"Saint☆Oniisan (Movie)","Movie",1,7.97,30814
397,"Seikai no Senki II","TV",10,7.97,13888
949,"Top wo Nerae! Gunbuster","OVA",6,7.97,51724
11001,"Toshokan Sensou: Kakumei no Tsubasa","Movie",1,7.96,10244
17909,"Uchouten Kazoku","TV",13,7.96,64897
21185,"Baby Steps","TV",25,7.96,59818
9724,"Break Blade 5: Shisen no Hate","Movie",1,7.96,40053
6768,"Code Geass: Hangyaku no Lelouch R2 Special Edition Zero Requiem","OVA",1,7.96,23204
4872,"Goku Sayonara Zetsubou Sensei","OVA",3,7.96,40358
12413,"Jormungand","TV",12,7.96,137610
2076,"Kindaichi Shounen no Jikenbo (TV)","TV",148,7.96,8655
31251,"Mobile Suit Gundam: Iron-Blooded Orphans","TV",25,7.96,60525
5485,"Shin Mazinger Shougeki! Z-hen","TV",26,7.96,7872
5005,"Tentai Senshi Sunred","TV",26,7.96,12236
890,"Yuusha-Ou GaoGaiGar","TV",49,7.96,10031
269,"Bleach","TV",366,7.95,624055
14741,"Chuunibyou demo Koi ga Shitai!","TV",12,7.95,394399
1472,"City Hunter 3","TV",13,7.95,6723
33028,"Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen","TV",11,7.95,65503
7304,"Detective Conan Movie 08: Time Travel of the Silver Sky","Special",1,7.95,6515
8609,"Detective Conan OVA 10: Kid in Trap Island","OVA",1,7.95,7757
6033,"Dragon Ball Kai","TV",97,7.95,116832
8479,"Hetalia World Series","ONA",48,7.95,64416
254,"Jungle wa Itsumo Hare nochi Guu Deluxe","OVA",6,7.95,8847
8525,"Kami nomi zo Shiru Sekai","TV",12,7.95,284846
19703,"Kyousou Giga (TV)","TV",10,7.95,67732
25517,"Magic Kaito 1412","TV",24,7.95,43545
31764,"Nejimaki Seirei Senki: Tenkyou no Alderamin","TV",13,7.95,86475
27775,"Plastic Memories","TV",13,7.95,213493
21339,"Psycho-Pass Movie","Movie",1,7.95,94677
2104,"Seto no Hanayome","TV",26,7.95,165008
24893,"Sidonia no Kishi: Daikyuu Wakusei Seneki","TV",12,7.95,57665
2150,"Tanoshii Muumin Ikka","TV",78,7.95,7761
12445,"Tasogare Otome x Amnesia","TV",12,7.95,172367
543,"Vampire Hunter D (2000)","Movie",1,7.95,68229
23225,"Yuru Yuri Nachuyachumi!","OVA",1,7.95,28339
9252,"Break Blade 3: Kyoujin no Ato","Movie",1,7.94,42653
12893,"Danshi Koukousei no Nichijou Specials","Special",6,7.94,49891
1505,"Detective Conan Movie 09: Strategy Above the Depths","Movie",1,7.94,20347
4447,"Detective Conan Movie 12: Full Score of Fear","Movie",1,7.94,19290
317,"Final Fantasy VII: Advent Children","Movie",1,7.94,138659
22265,"Free!: Eternal Summer","TV",13,7.94,150596
13117,"Hakuouki Movie 1: Kyoto Ranbu","Movie",1,7.94,12076
9563,"Hidamari Sketch x ☆☆☆ Specials","Special",2,7.94,8734
16904,"K: Missing Kings","Movie",1,7.94,98549
97,"Last Exile","TV",26,7.94,104193
20517,"Little Busters!: EX","Special",8,7.94,26709
2273,"Mobile Suit Gundam Wing: Endless Waltz Movie","Movie",1,7.94,35711
1735,"Naruto: Shippuuden","TV",NA,7.94,533578
20159,"Pokemon: The Origin","Special",4,7.94,85947
12403,"Yuru Yuri♪♪","TV",12,7.94,83097
7044,"Zan Sayonara Zetsubou Sensei Bangaichi","OVA",2,7.94,22704
31646,"3-gatsu no Lion","TV",23,7.93,59492
32998,"91 Days","TV",12,7.93,140604
30123,"Akagami no Shirayuki-hime","TV",12,7.93,157551
31339,"Drifters","TV",12,7.93,102857
2890,"Gake no Ue no Ponyo","Movie",1,7.93,140277
468,"Ghost in the Shell 2: Innocence","Movie",1,7.93,85714
29755,"Haikyuu!! Movie 1: Owari to Hajimari","Movie",1,7.94,13094
25303,"Haikyuu!! OVA","OVA",2,7.93,30063
24471,"Hoozuki no Reitetsu OVA","OVA",3,7.93,6073
516,"Keroro Gunsou","TV",358,7.93,31632
1425,"Lupin III: Part II","TV",155,7.93,10873
5310,"Macross F Movie 1: Itsuwari no Utahime","Movie",1,7.93,20637
93,"Mobile Suit Gundam Seed","TV",50,7.93,96973
8038,"Nodame Cantabile Finale Special","Special",1,7.93,23388
322,"Paradise Kiss","TV",12,7.93,86380
6154,"Saint Seiya: The Hades Chapter Sanctuary - Yomigaerishi Gold Saint-tachi no Shinwa","Special",2,7.93,4975
7588,"Saraiya Goyou","TV",12,7.93,40819
10083,"Shiki Specials","Special",2,7.93,37657
1172,"Slayers Try","TV",26,7.93,32742
31711,"To LOVE-Ru Darkness 2nd Specials","Special",2,7.93,22487
2265,"Transformers the Movie","Movie",1,7.93,6540
23249,"Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune","Movie",1,7.93,5431
202,"Wolf&#039;s Rain","TV",26,7.93,171863
30370,"Akatsuki no Yona OVA","OVA",3,7.92,29398
9919,"Ao no Exorcist","TV",25,7.92,583823
1818,"Claymore","TV",26,7.92,316853
34036,"Detective Conan: Episode One - Chiisaku Natta Meitantei","Special",1,8.1,2493
10090,"Ghost in the Shell: Stand Alone Complex - Solid State Society 3D","Movie",1,7.91,7515
17895,"Golden Time","TV",24,7.92,273191
1824,"Hadashi no Gen","Movie",1,7.92,16474
4192,"Hayate no Gotoku!!","TV",25,7.92,67323
10357,"Jinrui wa Suitai Shimashita","TV",12,7.92,89373
30745,"Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna","Special",1,7.92,10306
19489,"Little Witch Academia: Mahoujikake no Parade","Movie",1,7.92,53024
4472,"Lucky☆Star: Original na Visual to Animation","OVA",1,7.92,84833
19613,"New Initial D Movie: Legend 1 - Kakusei","Movie",1,7.92,7695
5530,"Pandora Hearts","TV",25,7.92,229567
6591,"Rurouni Kenshin DVD-BOX Special Ending","Special",1,7.92,9695
10218,"Berserk: Ougon Jidai-hen I - Haou no Tamago","Movie",1,7.91,77103
388,"Capeta","TV",52,7.91,9711
28999,"Charlotte","TV",13,7.91,310137
1473,"City Hunter &#039;91","TV",13,7.91,6337
1379,"Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.","Movie",1,7.91,26746
23293,"Lupin the IIIrd: Jigen Daisuke no Bohyou","Movie",1,7.91,5939
1910,"Master Keaton OVA","OVA",15,7.91,3205
33221,"Mobile Suit Gundam Thunderbolt: December Sky","Movie",1,7.92,2833
18897,"Nisekoi","TV",20,7.91,347599
31592,"Pokemon XY&amp;Z","TV",47,7.91,15627
31380,"To LOVE-Ru Darkness 2nd OVA","OVA",3,7.91,18575
28677,"Yamada-kun to 7-nin no Majo (TV)","TV",12,7.91,193566
7193,"Aoi Bungaku Series","TV",12,7.9,93074
1961,"Arashi no Yoru ni","Movie",1,7.9,11458
21405,"Bokura wa Minna Kawaisou","TV",12,7.9,159793
6024,"Chi&#039;s Sweet Home: Atarashii Ouchi","TV",104,7.9,16670
2761,"Densetsu Kyojin Ideon: Hatsudou-hen","Movie",1,7.9,2963
1491,"Ginga Tetsudou 999","TV",113,7.9,12672
106,"Hana yori Dango","TV",51,7.9,28341
5835,"Hanasakeru Seishounen","TV",39,7.9,37051
3604,"Hidamari Sketch x 365","TV",13,7.9,19180
11237,"Hidamari Sketch x SP","Special",2,7.9,7999
2828,"Ie Naki Ko","TV",51,7.9,4479
4087,"Michiko to Hatchin","TV",22,7.9,82625
28881,"New Initial D Movie: Legend 2 - Tousou","Movie",1,7.9,4641
21473,"Persona 3 the Movie 2: Midsummer Knight&#039;s Dream","Movie",1,7.9,27462
582,"Sexy Commando Gaiden: Sugoiyo!! Masaru-san","TV",48,7.9,6473
8311,"Tegamibachi Reverse","TV",25,7.9,36228
21995,"Ao Haru Ride","TV",12,7.89,227417
532,"Bishoujo Senshi Sailor Moon S","TV",38,7.89,66911
552,"Digimon Adventure","TV",54,7.89,182208
13629,"Furiko","Special",1,7.89,8809
7645,"Heartcatch Precure!","TV",49,7.89,12825
249,"InuYasha","TV",167,7.89,281632
4886,"InuYasha: Kuroi Tessaiga","Special",1,7.89,16373
451,"InuYasha: Tenka Hadou no Ken","Movie",1,7.89,51079
9734,"K-On!!: Keikaku!","Special",1,7.89,50496
433,"Kumo no Mukou, Yakusoku no Basho","Movie",1,7.89,103975
6115,"Lupin III vs. Detective Conan","Special",1,7.89,15220
80,"Mobile Suit Gundam","TV",43,7.89,51566
1092,"Mobile Suit Gundam III: Encounters in Space","Movie",1,7.89,11343
20767,"Noragami OVA","OVA",2,7.89,104775
10119,"Seitokai Yakuindomo OVA","OVA",8,7.89,63265
1921,"Urusei Yatsura Movie 2: Beautiful Dreamer","Movie",1,7.89,5663
1562,"Yamato Nadeshiko Shichihenge♥","TV",25,7.89,92088
11111,"Another","TV",12,7.88,534657
32863,"Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen","ONA",8,7.88,7999
11737,"Ao no Exorcist Movie","Movie",1,7.88,105183
28249,"Arslan Senki (TV)","TV",25,7.88,152811
13535,"Binbougami ga!","TV",13,7.88,117091
1520,"Black Jack","OVA",12,7.88,14414
28121,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka","TV",13,7.88,336349
30191,"Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou","Special",1,7.88,22774
10497,"Hetalia World Series Specials","Special",4,7.88,14348
6862,"K-On!: Live House!","Special",1,7.88,70787
251,"Kyou kara Maou!","TV",78,7.88,58150
18153,"Kyoukai no Kanata","TV",12,7.88,359011
875,"Mind Game","Movie",1,7.88,32756
795,"Oniisama e...","TV",39,7.88,11424
33994,"Servamp Specials","Special",3,7.88,5973
18397,"Shingeki no Kyojin OVA","OVA",3,7.88,121063
29830,"Tamayura: Sotsugyou Shashin Part 3 - Akogare","Movie",1,7.88,3089
16870,"The Last: Naruto the Movie","Movie",1,7.88,85013
479,"The Law of Ueki","TV",51,7.88,60027
15197,"Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu","Movie",1,7.87,61020
32189,"Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen","TV",12,7.87,83343
31859,"Hai to Gensou no Grimgar","TV",12,7.87,213342
15451,"High School DxD New","TV",12,7.87,266657
33446,"Huyao Xiao Hongniang: Yue Hong","ONA",13,7.87,1043
570,"Jin-Rou","Movie",1,7.87,62464
5680,"K-On!","TV",13,7.87,386048
2175,"Kino no Tabi: The Beautiful World - Byouki no Kuni - For You","Movie",1,7.87,23453
1887,"Lucky☆Star","TV",24,7.87,305837
90,"Mobile Suit Gundam Wing","TV",49,7.87,86001
91,"Mobile Suit Gundam Wing: Endless Waltz","OVA",3,7.87,28485
2594,"Piano no Mori","Movie",1,7.87,24278
210,"Ranma ½","TV",161,7.87,105212
1007,"Ranma ½ OVA","OVA",6,7.87,16804
19775,"Sidonia no Kishi","TV",12,7.87,118341
534,"Slayers","TV",26,7.87,73476
9790,"Sora no Otoshimono: Tokeijikake no Angeloid","Movie",1,7.87,70391
2582,"Soukou Kihei Votoms","TV",52,7.87,9008
407,"Tantei Gakuen Q","TV",45,7.87,16591
6213,"Toaru Kagaku no Railgun","TV",24,7.87,231079
1000,"Uchuu Kaizoku Captain Harlock","TV",42,7.87,14869
1375,"Watashi no Ashinaga Ojisan","TV",40,7.87,5600
8514,"Break Blade 2: Ketsubetsu no Michi","Movie",1,7.86,44900
951,"Chibi Maruko-chan","TV",142,7.86,4739
12117,"Detective Conan Movie 16: The Eleventh Striker","Movie",1,7.86,14938
2508,"Genshiken 2","TV",12,7.86,55825
19115,"Giovanni no Shima","Movie",1,7.86,10115
6904,"Hellsing I: Digest for Freaks","OVA",1,7.86,20263
22125,"Kuroko no Basket: Mou Ikkai Yarimasen ka","Special",1,7.86,20397
4454,"Macross F: Close Encounter - Deculture Edition","Special",1,7.86,8911
32547,"Non Non Biyori Repeat OVA","OVA",1,7.86,9729
15959,"Nurarihyon no Mago OVA","OVA",2,7.86,11401
16239,"One Piece: Episode of Luffy - Hand Island no Bouken","Special",1,7.86,21489
31772,"One Punch Man Specials","Special",6,7.86,75502
396,"Seikai no Senki","TV",13,7.86,18580
8407,"Sora no Otoshimono: Forte","TV",12,7.86,146697
20057,"Space☆Dandy","TV",13,7.86,123529
9074,"Arakawa Under the Bridge x Bridge","TV",13,7.85,80394
7305,"Detective Conan Movie 10: Promo Special","Special",1,7.85,4069
226,"Elfen Lied","TV",13,7.85,623511
644,"Hachimitsu to Clover Specials","Special",2,7.85,21164
2405,"Hello! Lady Lynn","TV",36,7.85,1757
15117,"Kami nomi zo Shiru Sekai: Tenri-hen","OVA",2,7.85,68623
10460,"Kimi to Boku.","TV",13,7.85,86196
6050,"Mahou Sensei Negima! Mou Hitotsu no Sekai","OVA",4,7.85,12413
444,"Maria-sama ga Miteru: Haru","TV",13,7.85,14983
82,"Mobile Suit Gundam 0080: War in the Pocket","OVA",6,7.85,22609
15315,"Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?","TV",10,7.85,218231
30347,"Nanatsu no Taizai OVA","OVA",2,7.85,37540
31704,"One Punch Man: Road to Hero","OVA",1,7.85,94839
1699,"Romeo x Juliet","TV",24,7.85,91530
517,"School Rumble Ichi Gakki Hoshuu","OVA",2,7.85,40868
29829,"Tamayura: Sotsugyou Shashin Part 2 - Hibiki","Movie",1,7.85,3304
30868,"Ajin Part 1: Shoudou","Movie",1,7.84,22279
22199,"Akame ga Kill!","TV",24,7.84,492133
14941,"AKB0048: Next Stage","TV",13,7.84,22302
978,"Change!! Getter Robo: Sekai Saigo no Hi","OVA",13,7.84,5606
2994,"Death Note Rewrite","Special",2,7.84,88699
14735,"Detective Conan Movie 17: Private Eye in the Distant Sea","Movie",1,7.84,12963
10350,"Hakuouki Sekkaroku","OVA",6,7.84,14725
20431,"Hoozuki no Reitetsu","TV",13,7.84,47619
15487,"Kuroko no Basket NG-shuu","Special",9,7.84,32215
1462,"Memories","Movie",3,7.84,38643
13667,"Naruto: Shippuuden Movie 6 - Road to Ninja","Movie",1,7.84,87369
28927,"Owari no Seraph: Nagoya Kessen-hen","TV",12,7.84,190058
398,"Seikai no Senki III","OVA",2,7.84,11044
20847,"Seitokai Yakuindomo*","TV",13,7.84,98544
2451,"Space Cobra","TV",31,7.84,6919
8937,"Toaru Majutsu no Index II","TV",24,7.84,184520
12883,"Tsuritama","TV",12,7.84,90625
30413,"Yowamushi Pedal Movie","Movie",1,7.84,8838
30902,"Yuru Yuri Nachuyachumi!+","Special",2,7.84,19586
6347,"Baka to Test to Shoukanjuu","TV",13,7.83,301282
3841,"Chi&#039;s Sweet Home","TV",104,7.83,36307
8086,"Densetsu no Yuusha no Densetsu","TV",24,7.83,130689
9982,"Fairy Tail OVA","OVA",5,7.83,83421
1888,"Ichigo Mashimaro OVA","OVA",3,7.83,15085
33082,"Kingsglaive: Final Fantasy XV","Movie",1,7.83,15508
1096,"Mobile Police Patlabor 2: The Movie","Movie",1,7.83,11957
14407,"Persona 3 the Movie 1: Spring of Birth","Movie",1,7.83,45568
1719,"Rozen Maiden: Ouvertüre","Special",2,7.83,44388
290,"Seikai no Monshou","TV",13,7.83,26379
154,"Shaman King","TV",64,7.83,169517
11757,"Sword Art Online","TV",25,7.83,893100
5074,"Tetsuwan Birdy Decode:02","TV",12,7.83,29622
31733,"Bishoujo Senshi Sailor Moon Crystal Season III","TV",13,7.83,16530
1690,"Bokurano","TV",24,7.82,81408
4177,"Bounen no Xamdou","ONA",26,7.82,79026
10092,"Break Blade 6: Doukoku no Toride","Movie",1,7.82,39077
9785,"Detective Conan: Conan vs. Kid - Shark &amp; Jewel","Movie",1,7.82,2688
985,"Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks","Special",1,7.82,43673
18055,"Hakkenden: Touhou Hakken Ibun 2nd Season","TV",13,7.82,33466
6984,"Hidamari Sketch x 365 Specials","Special",3,7.82,10720
27991,"K: Return of Kings","TV",13,7.82,114904
21659,"Kill la Kill Special","Special",1,7.82,83795
3545,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV)","TV",373,7.82,4734
474,"Macross Plus","OVA",4,7.82,23138
1211,"Macross Plus Movie Edition","Movie",1,7.82,8405
9510,"Mitsudomoe Zouryouchuu!","TV",8,7.82,26468
5751,"Prince of Tennis: Another Story - Messages From Past and Future","OVA",4,7.82,9487
3515,"Saint Seiya: Meiou Hades Elysion-hen","OVA",6,7.82,19044
13663,"To LOVE-Ru Darkness","TV",12,7.82,135929
13851,"To LOVE-Ru Darkness OVA","OVA",6,7.82,57166
6956,"Working!!","TV",13,7.82,189367
9441,"Yume-iro Pâtissière SP Professional","TV",13,7.82,20397
233,"Daa! Daa! Daa!","TV",78,7.81,12673
2397,"Digimon Adventure: Bokura no War Game!","Movie",1,7.81,37078
345,"Eikoku Koi Monogatari Emma","TV",12,7.81,23877
71,"Full Metal Panic!","TV",24,7.81,256325
10793,"Guilty Crown","TV",22,7.81,460959
9760,"Hoshi wo Ou Kodomo","Movie",1,7.81,76286
160,"Ima, Soko ni Iru Boku","TV",13,7.81,56839
3713,"Jigoku Shoujo Mitsuganae","TV",26,7.81,58993
2593,"Kara no Kyoukai 1: Fukan Fuukei","Movie",1,7.81,178880
2454,"Kimagure Orange☆Road: Ano Hi ni Kaeritai","Movie",1,7.81,4368
32380,"Kono Subarashii Sekai ni Shukufuku wo! OVA","OVA",1,7.81,46823
33263,"Kubikiri Cycle: Aoiro Savant to Zaregototsukai","OVA",8,7.82,19317
13203,"Lupin the Third: Mine Fujiko to Iu Onna","TV",13,7.81,22796
